,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature
653,Shoffy,Cool Again,6418,2020-06-21 07:34:00,0.803,0.449,11.0,-6.861,1.0,0.0745,0.443,3.32e-05,0.127,0.655,90.077,1LywMukB9j93vLrxHIyc6U,4.0
676,SEREBRO,Mi Mi Mi - Radio Edit,192857,2020-06-22 03:48:00,0.92,0.811,1.0,-2.055,1.0,0.0527,0.0156,0.503,0.129,0.936,126.005,1IK41FeI836lyBXnQ0zprO,4.0
734,Chris Classic,Witch Doctor,111359,2020-06-24 05:38:00,0.873,0.942,0.0,-6.398,1.0,0.0466,0.0839,7.85e-05,0.233,0.97,136.035,1li2UA33w6LQcVXt4Di5UA,4.0
739,Alvin & The Chipmunks,"Turn Down For What - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",156617,2020-06-24 05:55:00,0.75,0.874,4.0,-5.126,1.0,0.0532,0.00358,0.614,0.35,0.301,100.01,4IH37Xf6K3mx5t4i4v4pFi,4.0
759,Alvin & The Chipmunks,"South Side - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",147573,2020-06-24 08:19:00,0.748,0.859,7.0,-4.258,1.0,0.0711,0.171,0.0162,0.132,0.595,95.96,6m0nBnButdba95K7gwLAsl,4.0
760,Alvin & The Chipmunks,"Iko Iko - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",120200,2020-06-24 08:22:00,0.751,0.867,7.0,-3.411,1.0,0.179,0.253,0.00419,0.0653,0.962,169.933,6beSXVbbvppuDsgD1pAZuG,4.0
761,Alvin & The Chipmunks,"Uptown Funk - From ""Alvin And The Chipmunks: The Road Chip"" Soundtrack",182738,2020-06-24 08:42:00,0.773,0.836,6.0,-2.674,0.0,0.188,0.113,0.0168,0.305,0.679,114.98,6O5IJlhJtlgKMoNFzinZgY,4.0
812,Robin Schulz,Alane,1035,2020-06-29 02:01:00,0.581,0.799,3.0,-6.66,1.0,0.164,0.0419,9.43e-06,0.11,0.662,124.002,2u6Jm2klS4yvAlbSHlxUwI,4.0
820,Lauv,Love Somebody,142773,2020-06-29 02:28:00,0.465,0.468,7.0,-7.799,1.0,0.134,0.262,0.0,0.0639,0.373,83.366,7LEMGMfmJDd1iLsGD9eV5l,4.0
821,Kesha,Children of the Revolution,155653,2020-06-29 02:31:00,0.219,0.912,9.0,-4.004,1.0,0.0608,0.000125,0.631,0.291,0.78,200.565,2xxdGt4trdLKVZ8yWTmyRe,4.0
823,Borgeous,Nowhere,153600,2020-06-29 02:38:00,0.7,0.74,11.0,-4.617,1.0,0.184,0.254,0.0,0.0682,0.663,79.015,4xs1uoAjiWAEecX9yKGSF6,4.0
824,NEFFEX,Worst Of You,137660,2020-06-29 02:40:00,0.496,0.87,10.0,-6.305,1.0,0.113,0.0415,0.0,0.214,0.861,83.275,40pnteVem2FNiCMgSW2r1e,4.0
825,Jake Miller,SAVED ME - Acoustic,182796,2020-06-29 02:44:00,0.641,0.531,6.0,-6.169,0.0,0.0379,0.565,0.0,0.102,0.54,139.987,0YSjOrcYgV9F4xYCbfrt7F,4.0
850,Cheat Codes,Heaven,207404,2020-06-29 13:43:00,0.552,0.371,7.0,-9.104,0.0,0.0359,0.857,0.0,0.0838,0.245,199.843,1T575AhHueYinKSDflEsGK,3.0
853,Jonah Baker,Before You Go - Acoustic,18785,2020-06-29 13:51:00,0.685,0.266,8.0,-8.75,1.0,0.0393,0.867,0.0,0.128,0.248,109.964,6UlklkZnqLbht6CdVVvkfG,4.0
903,Astrid S,Dance Dance Dance,75708,2020-06-30 11:08:00,0.564,0.561,6.0,-7.616,1.0,0.438,0.331,0.0,0.337,0.52,195.897,5NzIzX48NVemyaUxNUAMnk,5.0
923,Jonas Blue,Rise - Acoustic,232650,2020-07-05 04:28:00,0.628,0.485,0.0,-6.299,1.0,0.0314,0.811,0.0,0.113,0.484,94.781,64TfjW0Ebj9Uq0ik2OfmE7,4.0
925,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),183746,2020-07-05 04:34:00,0.659,0.738,4.0,-5.072,0.0,0.0477,0.118,0.0,0.115,0.481,127.95,2lYTJK94hb0fd1LQtb6Dhk,4.0
927,Cheat Codes,Put Me Back Together (feat. Kiiara),173561,2020-07-06 03:47:00,0.567,0.644,0.0,-5.699,1.0,0.0278,0.0404,5.03e-06,0.0632,0.212,140.038,5BgsAQnzQFlunJY5T4k1Pd,4.0
928,Sean Paul,Shot & Wine,208352,2020-07-06 03:51:00,0.802,0.755,10.0,-4.804,1.0,0.106,0.0499,0.0,0.0781,0.636,105.983,1M1k3Sxtf7u8Zj3eIzrJm0,4.0
929,David Guetta,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,210967,2020-07-06 03:55:00,0.684,0.818,4.0,-4.477,0.0,0.128,0.0469,3.39e-06,0.119,0.336,123.938,1mC2UjWt25Oixtqu7C6suL,4.0
931,Starley,Love Is Love - MOTi Remix,151510,2020-07-06 04:01:00,0.617,0.842,5.0,-4.886,1.0,0.139,0.491,0.0,0.27,0.554,119.741,5O0sYkqHNxtfSM2GUYFBhP,4.0
943,R3HAB,All Around The World (La La La),147840,2020-07-07 04:47:00,0.733,0.859,9.0,-5.03,0.0,0.033,0.479,0.0645,0.105,0.52,124.948,1k5YcZkESDSl6iJylkoOOK,4.0
981,The 1975,Sincerity Is Scary,9390,2020-07-10 13:17:00,0.664,0.524,2.0,-5.178,1.0,0.0283,0.0495,8.18e-06,0.075,0.475,91.027,6HguG9HRb1Ke1bhihfE4m8,4.0
982,The 1975,The Sound,248879,2020-07-10 13:21:00,0.525,0.216,6.0,-13.551,1.0,0.0301,0.837,0.0,0.107,0.328,106.761,5y788ya4NvwhBznoDIcXwK,4.0
988,Alessia Cara,Out Of Love,53418,2020-07-10 13:34:00,0.481,0.267,7.0,-9.249,1.0,0.0339,0.8,0.0,0.249,0.137,117.64,4WzhjxvLP95y7AMDy0Atwb,3.0
1015,SEREBRO,Между нами любовь,191406,2020-07-10 16:05:00,0.879,0.836,5.0,-3.479,1.0,0.128,0.362,0.0199,0.0804,0.415,96.001,5Lb4G5zA7riNfMFzCzJXg9,4.0
1023,Dan + Shay,Road Trippin',203506,2020-07-11 04:21:00,0.545,0.812,5.0,-4.652,1.0,0.049,0.00327,0.0,0.286,0.761,161.107,2IOvJJrN6RajoMOd9TyGra,4.0
1026,Shawn Mendes,Stitches,187086,2020-07-11 05:02:00,0.746,0.754,1.0,-6.684,1.0,0.0676,0.0152,0.0,0.0486,0.746,149.882,3zkWCteF82vJwv0hRLba76,4.0
1028,R. City,Don't You Worry,219485,2020-07-11 05:10:00,0.612,0.84,11.0,-3.145,0.0,0.0509,0.112,0.0,0.116,0.438,129.042,2V65y3PX4DkRhy1djlxd9p,4.0
1029,Kat Graham,Power,238500,2020-07-11 05:14:00,0.395,0.792,11.0,-3.983,0.0,0.142,0.11,0.0,0.161,0.712,195.184,18ai5wY8Zp3xskZ2yZrY4J,3.0
1031,All-4-One,Say What You Want To,140673,2020-07-12 03:46:00,0.693,0.963,5.0,-3.38,0.0,0.0815,0.129,1.75e-06,0.147,0.96,155.069,3XNqmhYrChOyqSZOy3flg7,4.0
1032,Great Good Fine Ok,Take It or Leave It,181848,2020-07-12 03:50:00,0.69,0.753,6.0,-3.83,1.0,0.0555,0.162,0.0,0.0718,0.931,148.024,7LeIYh4gDj5l8mJ7kNsHIv,4.0
1033,Celeste Buckingham,Run Run Run,205231,2020-07-12 03:53:00,0.673,0.688,3.0,-5.752,0.0,0.175,0.107,0.0,0.031,0.702,162.045,08KyjbAXbJl0EdtTi7GH3x,4.0
1034,Olly Murs,Dance with Me Tonight,182985,2020-07-12 03:56:00,0.672,0.748,11.0,-5.922,0.0,0.0589,0.305,0.0,0.0811,0.964,163.984,1FSWSs9CL01RCYxXtm08Rf,4.0
1035,Erik Hassle,Natural Born Lovers,217901,2020-07-12 04:00:00,0.398,0.595,8.0,-4.233,1.0,0.152,0.0243,0.0,0.135,0.445,154.305,5vfJeS5sIkvmsrhOXnC9Pk,3.0
1037,Dan + Shay,Show You Off,174263,2020-07-12 04:06:00,0.543,0.851,11.0,-4.197,1.0,0.0381,0.207,0.0,0.0655,0.779,166.054,4w9LtJn74XQhsHD1zAHnzY,4.0
1038,Maroon 5,Visions,213869,2020-07-12 04:10:00,0.252,0.314,5.0,-18.197,0.0,0.0407,0.942,0.676,0.0892,0.2,75.056,0SUDiaR0qm30fXVGPjPvRp,4.0
1040,David Guetta,Titanium,12594,2020-07-12 07:43:00,0.585,0.747,0.0,-4.969,0.0,0.106,0.0703,0.317,0.13,0.247,126.071,4OQfIweaFWNTT5NkJ04txq,4.0
1066,Troye Sivan,Bloom,222096,2020-07-13 04:31:00,0.708,0.701,0.0,-5.196,1.0,0.0328,0.031,0.0,0.392,0.504,120.932,0oTyoTKEKMdF3rXcOLyEfN,4.0
1067,Chelsea Cutler,Cold Showers,240093,2020-07-13 04:35:00,0.616,0.442,8.0,-6.019,1.0,0.0335,0.123,0.0,0.124,0.13,118.912,2jh54T0Fm1okAs3uQKUi8R,4.0
1068,No Rome,Cashmoney,198986,2020-07-13 04:38:00,0.539,0.486,1.0,-5.509,1.0,0.0752,0.0923,0.0,0.145,0.247,90.041,5FYYGR9dUsN7qSbuKriwxO,4.0
1069,The Band CAMINO,Daphne Blue,35665,2020-07-13 04:40:00,0.567,0.925,1.0,-2.775,0.0,0.0906,0.00239,0.0054,0.348,0.704,118.006,2FhJvFKyZng57iVQmFayVw,4.0
1119,Sam Fischer,This City - Luca Schreiner Remix,112477,2020-07-16 07:00:00,0.421,0.616,6.0,-5.637,1.0,0.209,0.298,0.0,0.114,0.299,169.359,7MPyCqsJcpRaMYM1UTP2Y6,4.0
1124,RAYE,Love Me Again (with Jess Glynne) - Zac Samuel Remix,163480,2020-07-16 07:16:00,0.74,0.69,5.0,-8.652,1.0,0.038,0.034,0.00211,0.126,0.456,122.988,1r1qeSfQWLFnw69uWESesR,4.0
1129,The Script,The Last Time,196106,2020-07-16 12:38:00,0.521,0.746,5.0,-3.421,1.0,0.0349,0.0486,0.0,0.236,0.15,132.014,600oiqLkQIJ85HvQGIQWvO,4.0
1131,Freya Ridings,Castles - Sam Feldt Remix,120091,2020-07-16 12:44:00,0.63,0.901,4.0,-3.806,1.0,0.0476,0.0422,0.000615,0.35,0.587,120.022,0AZJDOGsRHnR9GEMWqzOiP,4.0
1133,Anna Clendening,Boys Like You,20990,2020-07-16 13:04:00,0.664,0.607,2.0,-8.822,1.0,0.113,0.23,0.0,0.164,0.541,95.958,2JtuQZHQAtNO13O8KLQSxE,4.0
1135,Megan Thee Stallion,Savage Remix (feat. Beyoncé),3081,2020-07-16 13:15:00,0.822,0.743,10.0,-4.772,0.0,0.28,0.016,0.0,0.127,0.636,84.459,5v4GgrXPMghOnBBLmveLac,4.0
1136,Bahari,Savage,4652,2020-07-16 13:15:00,0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,1xQ6trAsedVPCdbtDAmk0c,4.0
1141,Meland x Hauken,Chernobyl 2017,29321,2020-07-17 04:36:00,0.611,0.806,1.0,-4.504,1.0,0.252,0.0756,0.0,0.343,0.483,160.073,0Ot7JbfBqTxAeSGAE6ThTZ,4.0
1142,Pietro Lombardi,Nur ein Tanz,1592,2020-07-17 04:36:00,0.652,0.77,10.0,-4.025,1.0,0.0572,0.117,0.0,0.123,0.625,95.971,1hnbshF8FH03oHMhgKeb21,4.0
1166,James Arthur,Naked - CADE Remix,10849,2020-07-18 09:27:00,0.604,0.556,6.0,-7.845,1.0,0.0593,0.0971,0.0,0.0991,0.392,120.076,0w2CIOs32MeHgUOVgAsDt8,4.0
1173,Robin Schulz,In Your Eyes (feat. Alida) - LUM!X Remix,203906,2020-07-18 10:40:00,0.692,0.777,6.0,-5.472,1.0,0.19,0.123,3.03e-05,0.176,0.694,128.017,4sDsOUcpA53YU5HZ8A3VZT,4.0
1176,Black Eyed Peas,RITMO (Bad Boys For Life) - Rosabel Club Remix,458214,2020-07-18 10:54:00,0.676,0.962,5.0,-6.366,1.0,0.0385,0.003,0.0973,0.0131,0.684,126.99,269In3yeB8gBoOf9mJ3EoS,4.0
1177,Major Lazer,Que Calor (feat. J Balvin & El Alfa),169997,2020-07-18 10:57:00,0.795,0.885,8.0,-4.13,1.0,0.0713,0.0375,0.00638,0.292,0.46,126.037,1RKZvaLj3UPhGjZkaIrFm7,4.0
1179,INNA,Te Vas - Maesic Remix,189423,2020-07-18 11:09:00,0.874,0.738,6.0,-3.599,0.0,0.143,0.0884,0.0179,0.154,0.269,100.005,1xbOi8uI3sM3ALJHevLI70,4.0
1181,Little Mix,Woman Like Me - Banx & Ranx Remix,124853,2020-07-18 11:15:00,0.621,0.903,5.0,-3.797,0.0,0.292,0.0782,0.0,0.116,0.897,170.083,3caKSofgCpcpMemSVCxsPG,4.0
1182,Sean Paul,Contra La Pared - Dom Da Bomb Remix,12164,2020-07-18 11:18:00,0.688,0.793,2.0,-3.798,1.0,0.083,0.0276,0.0,0.178,0.607,191.789,1GejDZaQFo6vWH8uejXNk0,4.0
1183,David Guetta,Say My Name (feat. Bebe Rexha & J Balvin) - Lucas & Steve Remix,189374,2020-07-18 11:18:00,0.678,0.747,10.0,-5.289,0.0,0.165,0.0395,0.0,0.174,0.516,120.002,3TjLsDgL0bTbSQIF6M5Ki8,4.0
1184,DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",212500,2020-07-18 11:22:00,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,0KoiMHhqKLoL4xM54rcWYY,4.0
1192,Little Mix,Think About Us (feat. Ty Dolla $ign),234434,2020-07-18 11:49:00,0.517,0.812,8.0,-3.409,1.0,0.162,0.0761,0.0,0.0936,0.423,175.816,7MBov8DZpbEnzJV4d3iOPF,4.0
1193,Pia Mia,Crybaby (feat. Theron Theron),221889,2020-07-18 11:53:00,0.681,0.761,7.0,-3.589,1.0,0.0996,0.114,0.0,0.0658,0.552,95.088,6c1CQyRNPwpG7KlX4r1QRi,4.0
1195,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),185194,2020-07-18 12:00:00,0.694,0.758,11.0,-2.986,1.0,0.218,0.278,1.34e-06,0.102,0.371,192.091,6osaMSJh9NguagEDQcZaKx,4.0
1199,Camila Cabello,Crying in the Club,216391,2020-07-18 12:19:00,0.334,0.617,6.0,-5.834,0.0,0.383,0.334,0.0,0.163,0.603,85.227,1SJtlNRJDeYHioymcvsqev,4.0
1201,traila $ong,Bass Drop,78777,2020-07-18 12:22:00,0.823,0.938,1.0,-2.793,1.0,0.056,0.0553,0.842,0.0825,0.562,127.059,2hgPKvKMcGXzAMmB1YRg3Y,4.0
1223,Little Mix,Break Up Song,200299,2020-07-19 04:09:00,0.626,0.749,5.0,-5.406,1.0,0.0443,0.00515,0.0,0.215,0.6,90.033,3fEoJxnPpfIHwFHKiFtqbA,4.0
1231,SHY Martin,Make Us Never Happen,1544,2020-07-19 08:23:00,0.61,0.489,10.0,-8.541,0.0,0.127,0.308,0.0,0.165,0.331,105.016,03ARE7xKtbCVV2GE5j0IWq,4.0
1285,Conor Maynard,Waste Your Time,1021,2020-07-21 15:33:00,0.71,0.573,11.0,-6.059,1.0,0.107,0.126,0.0,0.103,0.484,93.958,5YwxSa50wbOB8bw5jIllgk,4.0
1344,Iggy Azalea,Kawasaki,133136,2020-07-29 15:37:00,0.669,0.66,0.0,-8.49,1.0,0.406,0.538,1.36e-05,0.191,0.503,104.994,6DsHwvGwJvgdBKhWWka00q,4.0
1345,Iggy Azalea,Work,223196,2020-07-29 15:41:00,0.803,0.585,8.0,-5.861,1.0,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,4tCtwWceOPWzenK2HAIJSb,4.0
1346,Tinashe,All Hands On Deck REMIX (feat. Iggy Azalea),352,2020-07-29 15:42:00,0.807,0.53,7.0,-4.236,0.0,0.0415,0.493,7.07e-05,0.236,0.429,97.007,5rX9fqEGsHnQeEEsc1Cc3J,4.0
1349,Iggy Azalea,Flexin and Finessin (feat. Juicy J),1369,2020-07-29 15:42:00,0.61,0.769,8.0,-7.597,1.0,0.334,0.0451,3.41e-06,0.0924,0.353,130.708,63TrLJ1d8Bns8Ckg21Enw7,4.0
1378,Rihanna,We Found Love,215226,2020-07-30 06:32:00,0.734,0.766,1.0,-4.485,1.0,0.0383,0.025,0.00138,0.108,0.6,127.986,6qn9YLKt13AGvpq9jfO8py,4.0
1379,Ne-Yo,Let Me Love You (Until You Learn To Love Yourself),71600,2020-07-30 06:33:00,0.658,0.677,5.0,-6.628,1.0,0.0393,0.248,0.0,0.368,0.248,124.91,4kte3OcW800TPvOVgrLLj8,4.0
1382,The Saturdays,What About Us,546,2020-07-30 06:33:00,0.489,0.588,1.0,-6.177,1.0,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,0Qh38w01QRXK6KHIv0e3hb,4.0
1384,Carly Rae Jepsen,Call Me Maybe,193400,2020-07-30 06:36:00,0.783,0.58,7.0,-6.548,1.0,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,20I6sIOMTCkB6w7ryavxtO,4.0
1385,Rita Ora,How We Do (Party),247026,2020-07-30 06:41:00,0.738,0.922,7.0,-3.94,1.0,0.0833,0.0034,0.0,0.0986,0.689,116.024,1dsndFSRXSoQFLjSJ6uPpG,4.0
1403,Brekk,Islands (feat. Nathan Brumley),354692,2020-08-09 04:00:00,0.719,0.784,8.0,-4.087,0.0,0.0354,0.432,0.000263,0.334,0.385,94.004,1dNmpQ1Ipbft7WyNbMJXX9,4.0
1408,Lulleaux,Contact,141875,2020-08-11 02:56:00,0.84,0.692,8.0,-5.399,1.0,0.0356,0.00181,0.0,0.344,0.145,100.046,0WLhJ2NBuZHuoHY8pLVHJ0,4.0
1413,Gestört aber GeiL,Be My Now,167491,2020-08-11 03:13:00,0.75,0.596,7.0,-6.531,1.0,0.0306,0.486,0.00568,0.21,0.439,94.972,6hfNsCnLZyEgDivKqZZntN,4.0
1414,R3HAB,Trouble,173203,2020-08-11 03:16:00,0.561,0.547,11.0,-7.496,0.0,0.0321,0.189,0.00157,0.17,0.19,139.755,0R8P9KfGJCDULmlEoBagcO,4.0
1417,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),321649,2020-08-11 03:28:00,0.805,0.858,0.0,-3.067,1.0,0.105,0.194,7.89e-06,0.256,0.523,97.033,6HTJZ0TQJVMSKkUGzAOe2h,4.0
1418,Mako,Run For Your Life (feat. Natalola) - Attom Chill Remix,204123,2020-08-11 03:31:00,0.644,0.696,11.0,-6.674,1.0,0.0293,0.519,0.00408,0.129,0.241,96.981,4yyxbJNaRN3OpvCnjubBN7,4.0
1421,Zonoma,Don't Let Me Down - Tropical House Mix,188789,2020-08-11 03:40:00,0.637,0.863,11.0,-3.129,1.0,0.0949,0.0475,1.13e-05,0.202,0.582,94.929,0ycVaIaqd6xgDOnqr5n2fR,4.0
1422,De Hofnar,Breakup Song,177832,2020-08-11 03:43:00,0.43,0.96,5.0,-2.721,0.0,0.419,0.0859,0.0,0.0617,0.454,151.92,7wXCinXw50iT5VdReFalv2,4.0
1424,Ed Sheeran,Shape of You,77497,2020-08-11 03:46:00,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,4.0
1425,Sevdaliza,Oh My God,172004,2020-08-11 03:50:00,0.696,0.565,5.0,-7.241,0.0,0.0598,0.652,2.12e-06,0.121,0.6,156.109,44I5NYJ7CGEcaLOuG2zJsU,4.0
1426,Poo Bear,Yes Please,189333,2020-08-11 03:53:00,0.446,0.33,3.0,-7.905,1.0,0.0305,0.821,0.0,0.0986,0.493,179.558,0WrNrRP0GWQFzc6dQsnvn4,4.0
1427,Ozuna,Fantasía,141446,2020-08-11 03:55:00,0.287,0.385,9.0,-19.129,1.0,0.0455,0.961,0.904,0.116,0.0388,125.582,7Gub2P3DI8plxkwSfrGgQx,4.0
1429,Kanye West,Follow God,103374,2020-08-11 03:58:00,0.529,0.9,1.0,-3.503,1.0,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,2QpGZOhTCHHiKmpSO9FW4h,4.0
1430,Russ,BEST ON EARTH (feat. BIA) - Bonus,136000,2020-08-11 04:01:00,0.846,0.748,5.0,-3.512,0.0,0.078,0.188,0.0,0.093,0.597,90.006,0xKBkLcF71uUQeTA7FSu4A,4.0
1431,Lil Tecca,Ransom,108596,2020-08-11 04:02:00,0.745,0.642,7.0,-6.257,0.0,0.287,0.0204,0.0,0.0658,0.226,179.974,1lOe9qE0vR9zwWQAOk6CoO,4.0
1432,Cheat Codes,Feels Great (feat. Fetty Wap & CVBZ),2428,2020-08-11 04:02:00,0.522,0.833,0.0,-3.715,1.0,0.0575,0.0454,0.0,0.127,0.296,180.009,5MMu9zi4UrctTCXQqNJUCY,4.0
1433,Mokita,Love Alone,171378,2020-08-11 04:05:00,0.632,0.454,7.0,-6.996,1.0,0.0505,0.51,2.68e-06,0.179,0.493,90.024,6KUsVERTI2fY3Swi5mo27R,4.0
1434,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,144493,2020-08-11 04:07:00,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,4.0
1436,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",191979,2020-08-11 04:14:00,0.568,0.701,3.0,-4.566,0.0,0.0426,0.209,1.06e-06,0.0769,0.353,89.969,100eDEmpWV5YGVCqHI0leU,4.0
1438,ZAYN,Too Much (feat. Timbaland),166225,2020-08-11 04:19:00,0.45,0.646,0.0,-4.443,1.0,0.0566,0.00442,0.000473,0.0855,0.3,90.246,2bkNIMseHRfLidQqpXGsBx,1.0
1439,Sia,Cheap Thrills,197691,2020-08-11 04:23:00,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,27SdWb2rFzO6GWiYDBTD9j,4.0
1440,KYLE,Babies (feat. Alessia Cara),213293,2020-08-11 04:27:00,0.672,0.543,6.0,-7.07,1.0,0.0335,0.121,8.05e-05,0.331,0.198,90.025,2iTQEWxLtKrIoYr7FIWq6q,4.0
1457,Dan + Shay,Tequila - R3HAB Remix,157424,2020-08-11 13:25:00,0.578,0.862,8.0,-3.059,0.0,0.0405,0.0119,1.79e-05,0.0744,0.547,100.049,2aAyDqzwEeVIigSMFM1tNS,4.0
1464,Rak-Su,45 Man - Bonus Track,206529,2020-08-12 14:11:00,0.664,0.883,1.0,-5.671,1.0,0.276,0.0223,0.0,0.0818,0.695,140.058,49NWFeDYeNBx55vxxmwCQe,4.0
1492,Lost Kings,First Love,207427,2020-08-13 03:24:00,0.517,0.741,8.0,-5.997,0.0,0.323,0.362,0.0,0.164,0.672,86.526,3TVWi92dWPMVcKpXvX32UX,4.0
1493,CVBZ,Be Like You,180143,2020-08-13 03:27:00,0.677,0.492,1.0,-4.764,1.0,0.0597,0.118,2.52e-05,0.0844,0.166,83.962,1zRdhBRqRnMSLkZTODa5OL,4.0
1494,HAKUNA,Layers,177082,2020-08-13 03:30:00,0.336,0.727,0.0,-6.809,1.0,0.041,0.00185,0.718,0.151,0.175,157.871,3Tdfv6aqO9OL3wbWaw87IV,4.0
1495,Olly Murs,Grow Up - Martin Jensen Remix,206946,2020-08-13 03:34:00,0.752,0.714,8.0,-4.847,1.0,0.0437,0.034,2.74e-06,0.0777,0.56,95.015,1workHZmzXmTaYdrfFOKDQ,4.0
1496,LANY,Super Far,203650,2020-08-13 03:37:00,0.567,0.46,1.0,-6.839,1.0,0.182,0.0988,0.0,0.227,0.461,95.952,6d1iC6WYLKSA4WMhsmw4U7,4.0
1497,Matoma,Running Out,211200,2020-08-13 03:41:00,0.601,0.682,10.0,-5.905,1.0,0.0338,0.0856,0.00384,0.132,0.17,94.999,2H8LPaY3NSjmOFMH2Rygnz,4.0
1499,Seeb,What Do You Love,211875,2020-08-13 03:48:00,0.55,0.918,11.0,-2.818,1.0,0.0723,0.149,1.7e-05,0.355,0.35,95.977,4aB4udr3pcJuENmfDitPSZ,4.0
1500,BANNERS,Start A Riot - Thundatraxx Remix,188773,2020-08-13 03:51:00,0.637,0.77,2.0,-5.637,1.0,0.0297,0.0162,4.92e-05,0.293,0.643,94.97,0b29RCV8LpmnNht0r4LgV1,4.0
1501,JP Cooper,September Song,220290,2020-08-13 03:56:00,0.614,0.615,0.0,-6.7,0.0,0.0444,0.054,0.0,0.0921,0.374,95.941,0zbzrhfVS9S2TszW3wLQZ7,4.0
1502,Sam Feldt,Exodus (feat. Otis Parker & Garrison Starr),180331,2020-08-13 03:59:00,0.632,0.507,1.0,-10.148,1.0,0.032,0.684,0.0,0.0842,0.315,95.044,6gQWmoWydnPgNW5JuijB1r,4.0
1503,Felix Jaehn,"Cool (feat. Marc E. Bassy, Gucci Mane)",190616,2020-08-13 04:02:00,0.621,0.745,2.0,-5.5,1.0,0.14,0.0578,0.0,0.089,0.339,94.832,3Ij7tqW9jVJ41dG06MZkFU,4.0
1504,Jabberwocky,Holding Up - Radio Edit,202535,2020-08-13 04:05:00,0.661,0.809,7.0,-6.189,0.0,0.0388,0.118,0.0,0.441,0.431,94.025,48hCRC8SFqLDsm11he63Rr,4.0
1507,Frank Pierce,Vibe (feat. Emily Bonabon),76849,2020-08-13 04:14:00,0.687,0.865,7.0,-5.501,0.0,0.0335,0.00821,0.000102,0.156,0.601,94.01,1KTu92zFjElqc3h20XCwE3,4.0
1512,Rak-Su,Flights,121947,2020-08-13 10:25:00,0.603,0.901,5.0,-8.774,0.0,0.0439,0.136,0.773,0.164,0.655,105.008,5zd7ic3yQP4Cah9eIkGoaV,4.0
1516,Rak-Su,To Be Rak Su,70914,2020-08-13 11:15:00,0.691,0.896,0.0,-4.092,1.0,0.0815,0.219,0.0,0.36,0.949,170.038,0tfC56HTJwcQMAxLzyRTBw,4.0
1519,HRVY,Talk To Ya,208960,2020-08-13 11:22:00,0.667,0.807,9.0,-4.801,1.0,0.0995,0.189,9.33e-06,0.183,0.777,119.947,0PFGX2bL2gVYxCvTP9O6c0,4.0
1521,RAYE,Please Don’t Touch,32221,2020-08-13 14:04:00,0.793,0.747,8.0,-3.809,1.0,0.039,0.0278,0.0,0.292,0.282,117.978,16eNwSoWmJh5GSjN8ECmIp,4.0
1522,Seeb,Cruel World,205531,2020-08-15 03:32:00,0.74,0.647,1.0,-7.128,0.0,0.0399,0.063,1.76e-05,0.0791,0.714,93.986,28qEVSTyFnJ8F67JDx9EGx,4.0
1523,Isaiah Firebrace,It's Gotta Be You,97407,2020-08-15 03:33:00,0.422,0.745,8.0,-4.632,1.0,0.0378,0.221,0.0,0.0981,0.588,95.487,6cAKeFFYW2aClZSUyvqAEW,4.0
1524,Andrelli,Old Man,220500,2020-08-15 03:37:00,0.702,0.244,4.0,-15.286,0.0,0.0355,0.431,0.00867,0.0963,0.444,141.317,16XeptMdlJTWWeIrwEAOvv,4.0
1525,Digital Farm Animals,Millionaire (feat. Nelly) - Alan Walker Remix,189346,2020-08-15 03:41:00,0.602,0.807,5.0,-4.577,1.0,0.0545,0.0186,0.0,0.148,0.424,96.044,5HzbxweVAtisCrpoOF11qt,4.0
1527,Alvaro,Watching You,66723,2020-08-15 03:45:00,0.227,0.0823,1.0,-26.49,0.0,0.0313,0.973,0.92,0.102,0.144,49.468,7dpxclo5KDKQ00MtYe1nOP,4.0
