,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1963,Fast Car,2019-11-22 12:39,Jonas Blue,Fast Car,212424,2019-11-22 12:39:00,0.672,0.578,9,-6.621,1,0.0569,0.469,0.0,0.312,0.548,113.945,audio_features,1SN1vSPsr4V4tIUTR3s8YW,spotify:track:1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/tracks/1SN1vSPsr4V4tIUTR3s8YW,https://api.spotify.com/v1/audio-analysis/1SN1vSPsr4V4tIUTR3s8YW,212424,4
1964,Closer,2019-11-22 12:43,The Chainsmokers,Closer,244960,2019-11-22 12:43:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
1965,In the Name of Love,2019-11-22 12:46,Martin Garrix,In the Name of Love,195706,2019-11-22 12:46:00,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707,4
1966,Make Me Yours,2019-11-22 12:49,Borgeous,Make Me Yours,186828,2019-11-22 12:49:00,0.577,0.615,7,-6.084,0,0.0395,0.0124,1.33e-06,0.124,0.174,127.904,audio_features,3G2O60rq5a77GEIwK1mVmh,spotify:track:3G2O60rq5a77GEIwK1mVmh,https://api.spotify.com/v1/tracks/3G2O60rq5a77GEIwK1mVmh,https://api.spotify.com/v1/audio-analysis/3G2O60rq5a77GEIwK1mVmh,195239,4
1967,Make Me Yours,2019-11-25 04:33,Borgeous,Make Me Yours,4112,2019-11-25 04:33:00,0.577,0.615,7,-6.084,0,0.0395,0.0124,1.33e-06,0.124,0.174,127.904,audio_features,3G2O60rq5a77GEIwK1mVmh,spotify:track:3G2O60rq5a77GEIwK1mVmh,https://api.spotify.com/v1/tracks/3G2O60rq5a77GEIwK1mVmh,https://api.spotify.com/v1/audio-analysis/3G2O60rq5a77GEIwK1mVmh,195239,4
1968,All Night,2019-11-25 04:36,The Vamps,All Night,197640,2019-11-25 04:36:00,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,audio_features,1mpD5Q8IM32I4bF6eCpU74,spotify:track:1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4
1969,Fire In My Soul,2019-11-25 04:39,Oliver Heldens,Fire In My Soul,175253,2019-11-25 04:39:00,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,3KfbEIOC7YIv90FIfNSZpo,spotify:track:3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/audio-analysis/3KfbEIOC7YIv90FIfNSZpo,146333,4
1970,More Than You Know,2019-11-25 04:42,Axwell /\ Ingrosso,More Than You Know,203000,2019-11-25 04:42:00,0.646,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000,4
1971,All We Know (feat. Phoebe Ryan),2019-11-25 04:46,The Chainsmokers,All We Know (feat. Phoebe Ryan),194080,2019-11-25 04:46:00,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,194080,4
1972,All Night - Acoustic,2019-11-25 04:49,The Vamps,All Night - Acoustic,183963,2019-11-25 04:49:00,0.55,0.62,5,-5.348,1,0.037,0.0601,0.0,0.205,0.42,152.034,audio_features,2Hi2tWANUXtd1URtLYgwne,spotify:track:2Hi2tWANUXtd1URtLYgwne,https://api.spotify.com/v1/tracks/2Hi2tWANUXtd1URtLYgwne,https://api.spotify.com/v1/audio-analysis/2Hi2tWANUXtd1URtLYgwne,183963,4
1973,Perfect Strangers - Acoustic,2019-11-25 04:53,Jonas Blue,Perfect Strangers - Acoustic,191206,2019-11-25 04:53:00,0.607,0.669,0,-4.443,1,0.0384,0.752,0.0,0.105,0.578,115.682,audio_features,1UToeULiroxGaVUHyAb7J2,spotify:track:1UToeULiroxGaVUHyAb7J2,https://api.spotify.com/v1/tracks/1UToeULiroxGaVUHyAb7J2,https://api.spotify.com/v1/audio-analysis/1UToeULiroxGaVUHyAb7J2,191206,4
1974,Dancing On My Own - Acoustic,2019-11-25 04:57,Calum Scott,Dancing On My Own - Acoustic,253482,2019-11-25 04:57:00,0.528,0.0784,1,-11.402,1,0.0413,0.954,1.54e-06,0.151,0.418,117.964,audio_features,7tOAtB2F50KXEkw86frba6,spotify:track:7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/tracks/7tOAtB2F50KXEkw86frba6,https://api.spotify.com/v1/audio-analysis/7tOAtB2F50KXEkw86frba6,253482,4
1975,Show Me Love - EDX Remix / Radio Edit,2019-11-25 05:00,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,144092,2019-11-25 05:00:00,0.832,0.659,0,-5.831,1,0.0677,0.297,0.000811,0.0704,0.712,121.022,audio_features,6PkzXU8dlwtfrwyTlUyVnv,spotify:track:6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/tracks/6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/audio-analysis/6PkzXU8dlwtfrwyTlUyVnv,180336,4
1976,Show Me Love - EDX Remix / Radio Edit,2019-11-28 03:48,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,20020,2019-11-28 03:48:00,0.832,0.659,0,-5.831,1,0.0677,0.297,0.000811,0.0704,0.712,121.022,audio_features,6PkzXU8dlwtfrwyTlUyVnv,spotify:track:6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/tracks/6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/audio-analysis/6PkzXU8dlwtfrwyTlUyVnv,180336,4
1977,Show Me Love - EDX Remix / Radio Edit,2019-11-28 04:52,Sam Feldt,Show Me Love - EDX Remix / Radio Edit,13208,2019-11-28 04:52:00,0.832,0.659,0,-5.831,1,0.0677,0.297,0.000811,0.0704,0.712,121.022,audio_features,6PkzXU8dlwtfrwyTlUyVnv,spotify:track:6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/tracks/6PkzXU8dlwtfrwyTlUyVnv,https://api.spotify.com/v1/audio-analysis/6PkzXU8dlwtfrwyTlUyVnv,180336,4
1978,Getaway,2019-11-28 04:56,Tritonal,Getaway,217498,2019-11-28 04:56:00,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,audio_features,0VE4kBnHJUgtMf0dy6DRmW,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW,233627,4
1979,Tie Me Down (with Elley Duhé),2019-11-28 04:58,Gryffin,Tie Me Down (with Elley Duhé),147398,2019-11-28 04:58:00,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,audio_features,4QVS8YCpK71R4FsxSMCjhP,spotify:track:4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/tracks/4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/audio-analysis/4QVS8YCpK71R4FsxSMCjhP,218296,4
1980,Tie Me Down (with Elley Duhé),2019-11-28 05:14,Gryffin,Tie Me Down (with Elley Duhé),3948,2019-11-28 05:14:00,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,audio_features,4QVS8YCpK71R4FsxSMCjhP,spotify:track:4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/tracks/4QVS8YCpK71R4FsxSMCjhP,https://api.spotify.com/v1/audio-analysis/4QVS8YCpK71R4FsxSMCjhP,218296,4
1981,Touch,2019-11-28 05:14,3LAU,Touch,1990,2019-11-28 05:14:00,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,2xyIwHKujL7tSgkK2Waj2s,spotify:track:2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/tracks/2xyIwHKujL7tSgkK2Waj2s,https://api.spotify.com/v1/audio-analysis/2xyIwHKujL7tSgkK2Waj2s,147840,4
1982,Feel Good,2019-11-28 05:17,Felix Jaehn,Feel Good,166946,2019-11-28 05:17:00,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,audio_features,3s3J70eRpRH2hcYq4mEXTJ,spotify:track:3s3J70eRpRH2hcYq4mEXTJ,https://api.spotify.com/v1/tracks/3s3J70eRpRH2hcYq4mEXTJ,https://api.spotify.com/v1/audio-analysis/3s3J70eRpRH2hcYq4mEXTJ,222501,4
1983,Firestone (feat. Conrad Sewell),2019-11-28 05:23,Kygo,Firestone (feat. Conrad Sewell),273684,2019-11-28 05:23:00,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,audio_features,1I8tHoNBFTuoJAlh4hfVVE,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE,https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE,273684,4
1984,Complicated (feat. Kiiara),2019-11-28 05:23,Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),29538,2019-11-28 05:23:00,0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004,audio_features,1Sl3njkhhz8nrSPZroDQ82,spotify:track:1Sl3njkhhz8nrSPZroDQ82,https://api.spotify.com/v1/tracks/1Sl3njkhhz8nrSPZroDQ82,https://api.spotify.com/v1/audio-analysis/1Sl3njkhhz8nrSPZroDQ82,184248,4
1985,Complicated (feat. Kiiara),2019-11-30 04:58,Dimitri Vegas & Like Mike,Complicated (feat. Kiiara),9540,2019-11-30 04:58:00,0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004,audio_features,1Sl3njkhhz8nrSPZroDQ82,spotify:track:1Sl3njkhhz8nrSPZroDQ82,https://api.spotify.com/v1/tracks/1Sl3njkhhz8nrSPZroDQ82,https://api.spotify.com/v1/audio-analysis/1Sl3njkhhz8nrSPZroDQ82,184248,4
1986,Dance Monkey,2019-11-30 05:01,Skylike,Dance Monkey,192203,2019-11-30 05:01:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
1987,Beautiful,2019-11-30 05:03,MOTi,Beautiful,126612,2019-11-30 05:03:00,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,audio_features,42ydLwx4i5V49RXHOozJZq,spotify:track:42ydLwx4i5V49RXHOozJZq,https://api.spotify.com/v1/tracks/42ydLwx4i5V49RXHOozJZq,https://api.spotify.com/v1/audio-analysis/42ydLwx4i5V49RXHOozJZq,230227,4
1988,I Tones and I Dance Monkey,2019-11-30 05:08,Lucas Inside,I Tones and I Dance Monkey,292947,2019-11-30 05:08:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
1989,I Tones and I Dance Monkey,2019-11-30 05:14,Lucas Inside,I Tones and I Dance Monkey,294208,2019-11-30 05:14:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
1990,I Tones and I Dance Monkey,2019-11-30 05:18,Lucas Inside,I Tones and I Dance Monkey,225130,2019-11-30 05:18:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
1991,I Tones and I Dance Monkey,2019-12-05 03:39,Lucas Inside,I Tones and I Dance Monkey,292933,2019-12-05 03:39:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
1992,I Tones and I Dance Monkey,2019-12-05 03:48,Lucas Inside,I Tones and I Dance Monkey,292947,2019-12-05 03:48:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
1993,I Tones and I Dance Monkey,2019-12-05 03:51,Lucas Inside,I Tones and I Dance Monkey,158410,2019-12-05 03:51:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
1994,The Reason Why,2019-12-05 03:54,JP Cooper,The Reason Why,186080,2019-12-05 03:54:00,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,audio_features,0jZO7p0nBUi9VHedWUBS9l,spotify:track:0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/tracks/0jZO7p0nBUi9VHedWUBS9l,https://api.spotify.com/v1/audio-analysis/0jZO7p0nBUi9VHedWUBS9l,208173,3
1995,Perfect,2019-12-05 03:58,One Direction,Perfect,203821,2019-12-05 03:58:00,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
1996,Him & I (with Halsey),2019-12-05 04:12,G-Eazy,Him & I (with Halsey),268866,2019-12-05 04:12:00,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,audio_features,5k38wzpLb15YgncyWdTZE4,spotify:track:5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/tracks/5k38wzpLb15YgncyWdTZE4,https://api.spotify.com/v1/audio-analysis/5k38wzpLb15YgncyWdTZE4,268867,4
1997,Colors,2019-12-05 04:14,Halsey,Colors,119651,2019-12-05 04:14:00,0.512,0.812,1,-4.809,1,0.0617,0.0534,0.0,0.092,0.521,100.02,audio_features,1TnUURhehaoMWKAqQtirm6,spotify:track:1TnUURhehaoMWKAqQtirm6,https://api.spotify.com/v1/tracks/1TnUURhehaoMWKAqQtirm6,https://api.spotify.com/v1/audio-analysis/1TnUURhehaoMWKAqQtirm6,249500,4
1998,Que Calor (feat. J Balvin & El Alfa),2019-12-05 04:16,Major Lazer,Que Calor (feat. J Balvin & El Alfa),143103,2019-12-05 04:16:00,0.795,0.885,8,-4.13,1,0.0713,0.0375,0.00638,0.292,0.46,126.037,audio_features,1RKZvaLj3UPhGjZkaIrFm7,spotify:track:1RKZvaLj3UPhGjZkaIrFm7,https://api.spotify.com/v1/tracks/1RKZvaLj3UPhGjZkaIrFm7,https://api.spotify.com/v1/audio-analysis/1RKZvaLj3UPhGjZkaIrFm7,169998,4
1999,Roman Holiday,2019-12-05 04:19,Halsey,Roman Holiday,16491,2019-12-05 04:19:00,0.431,0.836,5,-4.428,1,0.0395,0.0322,2.34e-05,0.105,0.75,74.473,audio_features,6s8PRmROPJHlqZmu9Bbviz,spotify:track:6s8PRmROPJHlqZmu9Bbviz,https://api.spotify.com/v1/tracks/6s8PRmROPJHlqZmu9Bbviz,https://api.spotify.com/v1/audio-analysis/6s8PRmROPJHlqZmu9Bbviz,201549,4
2000,Bad At Love,2019-12-05 04:19,Halsey,Bad At Love,181279,2019-12-05 04:19:00,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,audio_features,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279,4
2001,Castle,2019-12-05 04:24,Halsey,Castle,219900,2019-12-05 04:24:00,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154,4
2002,Boy With Luv (feat. Halsey),2019-12-05 04:28,BTS,Boy With Luv (feat. Halsey),229773,2019-12-05 04:28:00,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,audio_features,5KawlOMHjWeUjQtnuRs22c,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,229773,4
2003,Now Or Never,2019-12-05 04:32,Halsey,Now Or Never,214801,2019-12-05 04:32:00,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,audio_features,7i2DJ88J7jQ8K7zqFX2fW8,spotify:track:7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/tracks/7i2DJ88J7jQ8K7zqFX2fW8,https://api.spotify.com/v1/audio-analysis/7i2DJ88J7jQ8K7zqFX2fW8,214802,4
2004,Closer,2019-12-05 04:36,The Chainsmokers,Closer,239699,2019-12-05 04:36:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
2005,Closer,2019-12-05 08:46,The Chainsmokers,Closer,5261,2019-12-05 08:46:00,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,7BKLCZ1jbUBVqRi2FVlTVw,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960,4
2006,Gasoline,2019-12-05 08:49,Halsey,Gasoline,199593,2019-12-05 08:49:00,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,audio_features,2IO7yf562c1zLzpanal1DT,spotify:track:2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/tracks/2IO7yf562c1zLzpanal1DT,https://api.spotify.com/v1/audio-analysis/2IO7yf562c1zLzpanal1DT,199593,4
2007,clementine,2019-12-05 08:53,Halsey,clementine,234410,2019-12-05 08:53:00,0.533,0.437,3,-7.659,0,0.162,0.885,0.0,0.106,0.48,143.263,audio_features,7ozvM98YyrdyOBh1lItVHc,spotify:track:7ozvM98YyrdyOBh1lItVHc,https://api.spotify.com/v1/tracks/7ozvM98YyrdyOBh1lItVHc,https://api.spotify.com/v1/audio-analysis/7ozvM98YyrdyOBh1lItVHc,234411,3
2008,Eastside (with Halsey & Khalid),2019-12-05 08:56,benny blanco,Eastside (with Halsey & Khalid),173799,2019-12-05 08:56:00,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,audio_features,0d2iYfpKoM0QCKvcLCkBao,spotify:track:0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,173800,4
2009,Graveyard,2019-12-05 09:00,Halsey,Graveyard,181805,2019-12-05 09:00:00,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,audio_features,2ufmtcIFdFpuUYBPXK5f67,spotify:track:2ufmtcIFdFpuUYBPXK5f67,https://api.spotify.com/v1/tracks/2ufmtcIFdFpuUYBPXK5f67,https://api.spotify.com/v1/audio-analysis/2ufmtcIFdFpuUYBPXK5f67,181806,4
2010,Without Me,2019-12-05 09:03,Halsey,Without Me,201660,2019-12-05 09:03:00,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661,4
2011,Sorry,2019-12-05 09:07,Halsey,Sorry,220540,2019-12-05 09:07:00,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,audio_features,09CtPGIpYB4BrO8qb1RGsF,spotify:track:09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/tracks/09CtPGIpYB4BrO8qb1RGsF,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF,200787,4
2012,Middle Of The Night,2019-12-05 09:09,The Vamps,Middle Of The Night,87828,2019-12-05 09:09:00,0.588,0.749,11,-4.323,0,0.058,0.0037,0.0,0.0813,0.397,130.093,audio_features,74vs7PD7iG2GnWUGnb8Yuq,spotify:track:74vs7PD7iG2GnWUGnb8Yuq,https://api.spotify.com/v1/tracks/74vs7PD7iG2GnWUGnb8Yuq,https://api.spotify.com/v1/audio-analysis/74vs7PD7iG2GnWUGnb8Yuq,174600,4
2013,This Feeling,2019-12-05 09:09,The Chainsmokers,This Feeling,1246,2019-12-05 09:09:00,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,audio_features,4NBTZtAt1F13VvlSKe6KTl,spotify:track:4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4
2014,There You Are,2019-12-05 09:09,ZAYN,There You Are,0,2019-12-05 09:09:00,0.452,0.685,0,-4.828,0,0.0385,0.0257,0.0,0.11,0.305,76.986,audio_features,155EsNGoXo7XSVF84oTPam,spotify:track:155EsNGoXo7XSVF84oTPam,https://api.spotify.com/v1/tracks/155EsNGoXo7XSVF84oTPam,https://api.spotify.com/v1/audio-analysis/155EsNGoXo7XSVF84oTPam,199600,4
2015,Your Side Of The Bed,2019-12-05 09:13,Loote,Your Side Of The Bed,197146,2019-12-05 09:13:00,0.781,0.742,8,-4.978,1,0.0296,0.0649,0.0,0.293,0.91,109.915,audio_features,3PWKPX3YJAHBL8JozsWTMC,spotify:track:3PWKPX3YJAHBL8JozsWTMC,https://api.spotify.com/v1/tracks/3PWKPX3YJAHBL8JozsWTMC,https://api.spotify.com/v1/audio-analysis/3PWKPX3YJAHBL8JozsWTMC,197147,4
2016,Ruin My Life,2019-12-05 09:17,Zara Larsson,Ruin My Life,190931,2019-12-05 09:17:00,0.665,0.699,11,-5.265,1,0.0578,0.423,0.0,0.0969,0.585,124.896,audio_features,5tAa8Uaqr4VvA3693mbIhU,spotify:track:5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/tracks/5tAa8Uaqr4VvA3693mbIhU,https://api.spotify.com/v1/audio-analysis/5tAa8Uaqr4VvA3693mbIhU,190932,4
2017,No One Compares To You,2019-12-05 09:19,Jack & Jack,No One Compares To You,90005,2019-12-05 09:19:00,0.7,0.748,1,-6.044,1,0.0434,0.127,0.0,0.0941,0.631,111.939,audio_features,4cZ3UsiKd1kUQIaq4BFIj2,spotify:track:4cZ3UsiKd1kUQIaq4BFIj2,https://api.spotify.com/v1/tracks/4cZ3UsiKd1kUQIaq4BFIj2,https://api.spotify.com/v1/audio-analysis/4cZ3UsiKd1kUQIaq4BFIj2,182920,4
2018,Most Girls,2019-12-05 17:02,Hailee Steinfeld,Most Girls,1250,2019-12-05 17:02:00,0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,audio_features,10GJQkjRJcZhGTLagFOC62,spotify:track:10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/tracks/10GJQkjRJcZhGTLagFOC62,https://api.spotify.com/v1/audio-analysis/10GJQkjRJcZhGTLagFOC62,204400,4
2019,Dance Monkey,2019-12-09 05:01,Skylike,Dance Monkey,192203,2019-12-09 05:01:00,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,spotify:track:2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4
